id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
170522,3859777,1779111949224,-3.54,-0.78,9.12,0.0,-0.125,0.0,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170523,3859797,1779111949247,-3.53,-0.78,9.11,0.0625,0.0,-0.0625,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170527,3859818,1779111949277,-3.55,-0.77,9.11,0.0,0.125,0.0,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170528,3859838,1779111949278,-3.55,-0.76,9.09,0.0,0.0625,0.0,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170529,3859858,1779111949307,-3.57,-0.75,9.11,0.125,-0.3125,0.0,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170533,3859876,1779111949337,-3.55,-0.77,9.1,0.0625,-0.375,0.0625,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170534,3859898,1779111949338,-3.53,-0.75,9.06,0.0625,-0.125,0.0,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170535,3859917,1779111949367,-3.54,-0.75,9.09,0.0625,0.0,-0.0625,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170537,3859941,1779111949397,-3.56,-0.75,9.09,0.0,0.1875,0.0,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170540,3859966,1779111949427,-3.54,-0.76,9.11,0.1875,-0.1875,-0.0625,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170541,3859982,1779111949428,-3.53,-0.74,9.1,0.0,0.0,0.0,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170545,3860005,1779111949487,-3.57,-0.76,9.08,0.0625,-0.0625,0.0,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
170546,3860020,1779111949488,-3.55,-0.76,9.09,0.0625,0.25,-0.125,0.81848145,0.07122803,0.18041992,-0.5408325,2026-05-18T18:11:21.166479,7,Boxinghookdevice3,1
