session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
2b,2,Right Ankle,1392772,1779734325616,-8.365959,1.0723196,4.65404,0.6966381,0.5762402,7.907619,25.235527,67.69097,242.49232,0.0
2b,3,Left Wrist,4150767,1779734325619,6.786247,-7.438989,1.105484,-139.67422,-50.700302,95.939224,-91.837135,-55.07427,317.56598,0.0
2b,1,Left Ankle,4350781,1779734325641,-9.6,-1.11,-1.53,2.4375,-5.3125,0.75,-0.5805054,0.42486572,-0.62786865,-0.2970581
2b,4,Right Wrist,30353725,1779734325641,8.0344,-5.1757755,3.7447674,5.74504,110.95111,-106.526276,-116.604256,-57.815647,199.27316,0.0
2b,1,Left Ankle,4350798,1779734325668,-9.48,-1.24,-1.25,2.5625,-4.0625,0.25,-0.58117676,0.42437744,-0.6276245,-0.2970581
2b,1,Left Ankle,4350814,1779734325674,-9.4,-1.35,-1.05,2.1875,-4.25,0.375,-0.58148193,0.42419434,-0.6274414,-0.29711914
2b,3,Left Wrist,4150827,1779734325681,8.903894,-10.434803,-1.8448663,-72.47423,-15.980301,119.87923,-91.91866,-54.965324,317.61447,0.0
2b,4,Right Wrist,30353785,1779734325701,6.5053864,-7.0493555,6.06102,5.04504,118.931114,-54.726273,-116.47743,-57.853355,199.15208,0.0
2b,1,Left Ankle,4350841,1779734325701,-9.78,-1.19,-1.04,1.375,-1.4375,1.3125,-0.5819702,0.42352295,-0.62731934,-0.29736328
2b,1,Left Ankle,4350856,1779734325732,-9.69,-1.19,-1.13,1.125,-0.6875,1.125,-0.58203125,0.42340088,-0.62731934,-0.29742432
2b,1,Left Ankle,4350877,1779734325733,-9.66,-1.23,-1.11,0.9375,0.25,1.3125,-0.58239746,0.42285156,-0.62719727,-0.29766846
2b,3,Left Wrist,4150887,1779734325740,11.418751,-6.950853,-4.74736,-17.874224,-24.3803,96.49922,-92.03618,-54.94078,317.7098,0.0
2b,1,Left Ankle,4350900,1779734325758,-9.67,-1.15,-0.97,-0.625,2.4375,1.25,-0.5824585,0.42260742,-0.62719727,-0.2979126
2b,4,Right Wrist,30353845,1779734325767,8.948459,-10.674481,-4.948357,-14.90496,71.96111,-41.84627,-116.44828,-57.80249,199.11452,0.0
2b,2,Right Ankle,1392832,1779734325767,-8.162569,1.0436059,4.87418,-4.763362,9.25624,10.91762,25.155865,67.65036,242.422,0.0
2b,1,Left Ankle,4350916,1779734325794,-9.72,-1.2,-0.92,-1.0,4.0,1.125,-0.5824585,0.42260742,-0.62719727,-0.29803467
2b,3,Left Wrist,4150947,1779734325801,11.430715,-5.816655,-1.0073783,88.035774,-68.6903,44.06922,-92.09057,-54.99049,317.79294,0.0
2b,1,Left Ankle,4350938,1779734325818,-9.69,-1.11,-1.35,-0.875,10.0625,0.625,-0.58135986,0.42297363,-0.6281128,-0.2977295
2b,1,Left Ankle,4350958,1779734325824,-9.39,-1.28,-1.78,-0.75,9.1875,0.4375,-0.58026123,0.4234619,-0.6290283,-0.2970581
2b,4,Right Wrist,30353905,1779734325824,7.503194,-2.6920257,6.963114,-106.814964,24.011112,-89.72627,-116.432106,-57.85524,199.07266,0.0
2b,1,Left Ankle,4350985,1779734325850,-9.45,-1.16,-1.77,-0.1875,4.1875,1.25,-0.5796509,0.42364502,-0.6296387,-0.29675293
2b,3,Left Wrist,4151007,1779734325859,17.264418,-13.078872,-1.1006985,225.44577,-27.740301,98.59922,-92.09154,-54.90377,317.863,0.0
2b,1,Left Ankle,4350999,1779734325877,-9.61,-1.06,-1.65,0.0625,1.875,1.5,-0.5793457,0.42358398,-0.62994385,-0.29675293
